ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
0,0.111381225,-0.2626534,-0.038906235,0.2413925,0.21199729,0.006782232,0.08583614,0.032011397,0.11304658,0.030049844,-0.0591733,0.04773602,0.04257765,-0.15815465,0.07328423,0.09401429,0.16126555,-0.07920232,-0.20611386,0.062409744,0.05043003,0.050284147,0.0400226,-0.19939165,-0.17181264,0.08414917,0.053475566,0.076428644,0.08324426,-0.020647658,-0.15108596,-0.05200641,0.041347556,0.09290577,-0.02982358,0.19901982,0.09366232,-0.029248543,0.113063924,0.01084876,-0.00750856,0.2241309,0.011523194,-0.013236685,0.061256837,-0.18866217,-0.11542611,-0.13964938,-0.078711376,-0.13001733,0.19917677,-0.012976696,0.15877494,0.13141935,-0.030398501,-0.028174704,0.19359508,-0.11839149,-0.14985701,-0.045060888,-0.022821357,-0.012649161,0.06755912,-0.1622821,0.13665412,0.103351764,0.09815482,-0.03479478,-0.031081764,-0.16438362,-0.10183321,-0.07740712,-0.29020146,-0.030412864,0.179564,-0.11829083,-0.11910901,-0.13207787,-0.13554022,0.14994608,-0.14104219,-0.117509425,0.2583951,0.1298307,0.078637056,0.31136313,0.07371871,-0.271057,0.16872384,0.08196545,-0.12654321,-0.02216991,0.0501262,-0.032710608,0.04598162,0.01388871,-0.00686657,-0.20338023,-0.11939437,-0.008562734,0.001643204,0.08721878,-0.08960516,0.045619283,-0.06727912,0.10527192,-0.13404728,0.15267567,0.051777232,-0.12381801,0.12362395,-0.1453913,-0.019402048,0.018030865,-0.17182341,-0.09235743,-0.12770998,-0.03524546,0.022407321,0.019245645,-0.06522837,-0.3160008,-0.10045015,0.23071802,-0.24170311,-0.15116772,-0.25682598,0.032341663
1,0.29371312,-0.37181538,-0.08188557,-0.000937222,0.12491538,-0.09675104,-0.054769102,-0.103623904,0.10890802,0.12205599,0.033514094,-0.033265434,-0.049690276,-0.17856227,0.012420712,0.32747337,-0.33138782,-0.07164849,-0.2751186,0.22597775,0.061785538,0.013634125,-0.103053555,-0.14460729,-0.2877238,0.04474865,-0.11202546,0.02740903,-0.015549183,-0.010986635,-0.033459093,-0.12912929,-0.07760542,-0.11299173,0.090436555,0.14425789,0.024026638,-0.19796611,-0.18502189,0.11081669,0.0319821,0.13189739,0.037518926,-0.05246654,-0.114228226,-0.23476067,-0.06524515,-0.05239841,-0.12962314,0.054946043,0.13841736,-0.09574257,-0.044754,0.04525115,-0.13826706,0.023299238,0.14216432,-0.058851324,-0.08260034,0.056213275,-0.30633992,0.14416414,0.093558855,-0.056406856,0.15415777,0.19249208,-0.08768019,-0.06555086,-0.07238474,-0.08607036,-0.08048692,0.053547475,-0.14343533,-0.20353685,0.031488292,-0.12881167,-0.10206198,-0.111603215,0.015584675,0.05380244,-0.09996267,-0.07370924,0.1029705,0.060403943,-0.0223809,0.036208697,-0.06951185,-0.10449816,-0.042688683,-0.16923125,0.06921689,0.028253058,0.047750447,-0.006281999,0.0973505,0.052828304,0.04587056,-0.2347979,-0.023931207,-0.054281417,-0.040555038,-0.10419889,-0.042547192,0.124885604,0.02375999,0.06445931,-0.13853171,0.107966326,0.09843097,-0.12349938,0.14281239,-0.1718797,0.052509855,0.04194138,-0.030382961,-0.015313591,-0.030580422,-0.17656048,-0.035599444,-0.027973175,-0.07130893,-0.19523416,-0.145327,0.09254497,-0.06948868,-0.056070488,-0.038071577,-0.004650286
2,0.029612202,-0.049821123,0.17748411,0.16278307,-0.035329465,-0.041170467,0.11403247,-0.4943912,-0.007616661,0.08293009,0.17084116,-0.15874362,-0.06596542,0.028819976,-0.04263383,0.13069245,-0.2774155,0.19183572,-0.2283392,0.28671843,0.13581833,0.076721944,0.0075302,-0.091853835,-0.47338414,0.09888104,-0.18044594,-0.12895879,-0.09251002,0.14858179,-0.04877747,0.07617027,0.12583771,-0.013217817,-0.072519,0.0828744,-0.14583965,-0.50542337,-0.092887744,0.11794202,-0.06645015,0.03536516,-0.07620757,-0.07451095,0.12265445,-0.18898466,-0.17344102,-0.26815167,-0.05031249,0.09710931,-0.018420514,-0.015113779,0.07820297,0.12078522,-0.18804406,-0.12666425,0.16376007,-0.054820415,-0.018768268,-0.09071629,-0.06700992,0.16273166,-0.016064923,-0.01783693,0.20812464,0.00459276,-0.06751878,-0.12224267,0.09695513,-0.18449976,-0.2178281,-0.059023246,-0.35621864,-0.20773521,0.24838524,0.05088239,-0.03082867,-0.07619852,-0.053196177,0.16188689,-0.07265546,0.039669402,0.2994566,-0.0768114,0.17517345,0.010715202,0.14122292,-0.07770351,0.119375765,-0.019930815,0.06435508,-0.034118306,-0.0661325,0.09928384,0.3915037,0.28440607,-0.040811505,-0.28291678,0.12303339,-0.045853537,-0.11985995,-0.011263455,-0.049882747,0.17977223,-0.12751617,0.07251711,-0.25661516,0.12466088,0.22418417,-0.14698654,0.07197971,-0.19466549,0.15885957,0.088990666,-0.057370003,0.14126463,-0.16745497,-0.19992748,-0.04757259,-0.33399063,-0.1586614,0.017785404,0.05852606,0.13777244,-0.08863165,-0.114624135,0.040841594,0.024832265
3,0.39296475,-0.3465632,-0.1358692,-0.049198117,0.29312995,-0.10713823,-0.08978575,-0.094686136,0.16109544,0.14332683,-0.08908415,0.040384967,0.04429964,-0.27756932,0.063632466,0.3582111,-0.4783299,-0.08139456,-0.18385121,0.49214438,0.056853324,-0.048673477,-0.18435556,-0.19738984,-0.16809669,0.011651789,-0.23453471,-0.115140155,-0.18534729,-0.022695433,-0.016691925,-0.061634023,-0.015756002,-0.005070622,0.014264551,0.045576155,-0.08580122,-0.19673875,-0.26535255,0.12528485,0.08284967,0.14771438,0.04770358,-0.08978573,-0.052075684,-0.20907919,-0.042356566,0.037656903,-0.20835765,0.015168921,0.15625088,-0.023997176,-0.21306089,-0.014004408,-0.14641657,0.10030762,0.12751012,-0.091897726,-0.042330362,0.09166003,-0.261405,0.05934628,0.1024943,0.024536,0.20425642,0.28178698,-0.026086232,-0.13378404,-0.082319885,-0.17456676,0.1260065,0.030593678,-0.20058396,-0.096782655,-0.007580291,-0.05455949,-0.0899002,-0.016269872,0.083965056,-0.06681784,0.022910027,-0.114099465,0.08965236,0.006419773,-3.70E-05,0.1737362,-0.20275494,-0.09819175,-0.07585792,-0.2488036,0.04008871,-0.066654794,0.029266171,0.031472523,0.16196232,0.05856372,0.0834086,-0.17793606,0.05361518,-0.053502448,-0.13290711,-0.2901981,0.04079593,0.15190239,0.06437699,-0.047795534,-0.17532995,0.1755136,0.2312912,-0.29057282,0.106465906,-0.15571754,0.064306,0.018037077,-0.08634576,0.07881781,-0.005834112,-0.16646883,0.015678767,-0.16856554,-0.01628352,-0.15134318,-0.08775904,0.19976835,0.14410035,-0.15833992,0.124330536,0.01125595
4,0.1536324,-0.18633078,0.119744234,0.09224994,0.04380104,-0.004841323,0.015753713,-0.24563406,0.010083529,0.17878363,0.012968543,-0.14121588,-0.03851028,-0.13691993,-0.045584437,0.15219638,-0.35091567,0.08195615,-0.14108823,0.22286062,0.07596813,0.013425765,-0.042832922,-0.105346635,-0.32522836,0.14507973,-0.13166551,-0.14994961,-0.06868798,0.054486517,0.04078224,0.053175636,0.0756844,-0.005022356,0.009800048,0.058016814,-0.12124684,-0.33521667,-0.15504791,0.10595389,0.018558552,0.021732291,-0.06307936,-0.081304066,0.07965956,-0.17033018,-0.16353573,-0.25764492,-0.0773645,0.056675255,0.04877203,-0.08330344,-0.044362687,0.034697212,-0.14787444,-0.06280572,0.15881751,-0.07542595,-0.060574282,-0.039090805,-0.16355124,0.18791443,0.06624729,0.007966246,0.23092148,0.13971025,-0.06603025,-0.115836665,0.068604805,-0.07714378,-0.15742917,0.06660499,-0.30539,-0.19099429,0.18841828,-0.047647193,-0.07118748,-0.024747118,-0.041413967,0.1117993,-0.05189371,-0.003480701,0.24769066,-0.01759349,0.09720711,0.054380715,0.002989924,-0.1131189,-0.018675527,-0.043801352,0.055831313,-0.001302563,-0.014334591,0.073796734,0.25051644,0.21796246,-0.006478319,-0.21068032,0.10169894,-0.02603744,-0.13407776,-0.15129967,-0.098552816,0.13287377,-0.015487071,-0.033261932,-0.16556917,0.1526766,0.13654658,-0.17488027,0.014602897,-0.23977005,0.15899023,0.07267541,-0.023462683,0.1140475,-0.05534168,-0.16484311,0.021953933,-0.24134755,-0.087441996,-0.059267595,0.028524548,0.1574524,-0.07943309,-0.07630336,0.07414927,0.027496476
5,0.14672653,-0.23190075,-0.095196165,-0.0103878,0.27347928,-0.07607429,-0.113414615,-0.25452515,0.21269844,0.061497558,-0.071868576,-0.084552675,0.06576421,-0.29638204,0.068099454,0.23783737,-0.28256541,-0.007229368,-0.018973999,0.2382878,0.1505638,-0.05258842,-0.3306632,-0.12807547,-0.12903546,-0.12497816,-0.22075088,0.07452,-0.040955294,-0.10220209,-0.10083304,-0.0948437,-0.014543631,-0.03725741,0.123802744,-0.003530476,-0.14848354,-0.081565894,-0.16994971,0.03796075,0.061229452,0.23528945,-0.033684023,-0.056200612,0.04821689,-0.024022616,-0.1540329,-0.16085209,-0.21531406,-0.030864948,0.027989548,0.03092544,-0.07353826,-0.010740714,-0.17362791,-0.1412485,0.14270528,-0.13686818,-0.06991463,0.14679368,-0.17373046,0.009097951,0.006317722,-0.017966945,0.274497,0.20519938,0.073437944,0.030287532,-0.09322474,-0.22055209,-0.02275633,0.04445792,-0.20884071,-0.09436717,-0.012769322,-0.07221341,0.058948938,-0.077311285,0.089332655,0.06462966,0.004115118,-0.028229035,0.24528936,0.17337383,-0.039282136,0.26771793,-0.22196707,-0.21765062,-0.04091946,-0.22548662,0.02088207,-0.16259336,0.120669164,-0.001496772,0.18845558,-0.009634279,0.04893697,-0.037367214,-0.043253828,-0.07075574,-0.083127424,-0.10735848,-0.009857303,0.109761216,-0.033437107,0.015800444,-0.2116847,0.1356862,0.12390585,-0.2037126,0.17921622,-0.18812071,0.006482901,-0.009028615,-0.2249133,0.035096783,0.0607388,-0.09688122,0.019364884,-0.033840507,0.09602379,-0.16693012,-0.03936947,0.30433276,0.100125305,-0.041646384,0.09686595,0.0394278
6,0.07730873,-0.23725009,-0.015669668,0.13877812,0.15642434,-0.030805612,0.12362213,-0.031156074,0.1062875,0.08151742,-0.042058486,-0.008639351,0.034970306,-0.21334244,0.13213526,0.14065468,0.031053677,-0.059652295,-0.25709963,0.08075793,0.0719188,0.04807181,-0.0338177,-0.17214632,-0.16916303,0.124589056,-0.01570596,0.09503475,0.107611865,-0.055810075,-0.0945421,-0.0373404,0.0195304,0.058982052,-0.017946517,0.122636214,0.057319466,-0.04346736,0.04733746,-0.010148995,0.0433029,0.1500005,-0.023463732,-0.044715706,0.041089345,-0.13216546,-0.082912214,-0.13124298,-0.081576854,-0.07587099,0.17962494,0.014480942,0.16406408,0.11007599,-0.07593093,0.004737592,0.1894308,-0.12862177,-0.13488807,0.018020984,-0.043926354,0.0444997,0.09281681,-0.13607498,0.097233996,0.12793513,0.09889317,0.002217973,-0.006863134,-0.14047402,-0.09900819,-0.044879932,-0.21767412,-0.083955415,0.17218363,-0.07758622,-0.0828348,-0.12577362,-0.12780924,0.06310178,-0.14918545,-0.061368022,0.25123963,0.124196045,0.093100615,0.26176032,0.045277387,-0.24523108,0.122775204,0.06537032,-0.13504422,-0.042313784,0.054859247,0.041891776,0.056453884,0.06520453,-0.053984035,-0.15606247,-0.06801492,0.012283062,-0.08688886,0.045878347,-0.12534173,0.06096466,-0.086680785,0.15748864,-0.10392161,0.13173553,-0.02395513,-0.09727749,0.056576345,-0.14920416,-0.015980612,0.115515426,-0.095214896,-0.075668626,-0.058037095,-0.033113994,0.02348416,-0.00373927,-0.07425703,-0.27243182,-0.04199231,0.21319906,-0.21434264,-0.042414412,-0.19669662,0.030380882
7,0.085482925,-0.37208563,0.009864108,0.08737923,0.13877103,-0.058592718,0.09733995,-0.11400814,0.04436968,0.18839201,-0.14751977,-0.148508,-0.0442592,-0.20289278,0.107084386,0.14698255,-0.13521528,-0.032819994,-0.24740726,0.09434403,0.001057197,0.08307343,0.007188828,-0.4001443,-0.2583243,0.28429163,-0.2513488,0.112227045,0.036488194,-0.086553946,0.027343366,-0.061014205,0.08593313,0.051703565,0.00182114,0.089209214,-0.03233298,-0.036385823,-0.016678436,0.1003204,0.12668963,-0.09711718,-0.048274186,-0.16866927,0.22900824,-0.052035186,0.016321776,-0.33264732,-0.11069061,0.04328284,0.020305518,-0.11638488,0.018929482,0.038532943,-0.09299564,-0.17879172,0.10255761,-0.30792886,-0.064138465,0.076177865,-0.094449416,0.23454522,0.12038182,0.010220038,0.10427544,-0.018833762,0.12194057,0.09122448,0.09237658,0.18414763,-0.3160235,0.025835603,-0.07774903,-0.14655381,0.22681578,-0.19409758,-0.08480147,0.096667245,0.00529096,-0.011033845,0.040608954,-0.008526311,0.18262178,0.021807652,0.19333029,0.12731686,-0.017439654,-0.20552287,-0.049801532,0.002656997,-0.032275088,0.14888309,0.0706784,0.08673831,-0.07462032,-0.06354133,0.065636836,-0.10037975,-0.07031964,0.018212976,-0.21385309,0.02643393,0.049868092,0.06388611,-0.11026358,-0.15308058,0.012440063,0.19275862,-0.18142696,0.014261665,0.046906818,-0.042605866,0.13872893,0.033124175,-0.17275658,-0.046777718,-0.14549816,0.050196838,-0.064065106,-0.069558755,-0.06870602,-0.18683124,-0.22407813,0.29569787,-0.20716114,-0.018749682,-0.062282685,0.09180572
8,0.04707201,0.009043687,-0.07951402,0.16973546,0.06163235,-0.13428941,0.07999466,-0.029722497,0.19327524,0.028715312,0.024349064,-0.102626584,-0.00732329,-0.07479278,0.101765454,0.15020655,0.1169344,-0.11153575,-0.17429353,0.06239224,-0.01938708,0.10616483,-0.17319305,-0.18423204,-0.22481042,0.14314266,-0.16290739,0.054618035,0.11757962,-0.12903681,0.016653283,0.02007587,0.056838095,0.037081633,0.018312385,0.08097899,0.071125455,-0.124402896,-0.0314632,-0.03153857,0.085086316,0.11613832,-0.022640843,-0.019018246,-0.06314096,-0.15151784,-0.018147366,-0.1976293,0.005621377,0.020680623,0.2150565,-0.010594744,0.10207804,0.026626648,-0.045911606,-0.12392644,0.22311157,-0.12858117,-0.10044174,-0.02251789,-0.06450987,0.19004767,0.0890965,-0.21047714,-0.110390924,0.021823483,0.08649542,-0.06922887,-0.00124983,-0.18970422,-0.17618406,-0.12599239,-0.07613107,-0.17701572,0.18896058,-0.12042122,-0.001752645,-0.101413116,-0.2453767,0.08161246,-0.23120004,0.012552723,0.19755031,-0.013288288,0.12514132,0.26649675,0.015785206,-0.24671303,0.116160125,0.17073533,-0.11814145,0.15802723,0.040731847,0.0842362,-0.106191605,0.06602065,0.1044388,-0.27583814,-0.11355609,0.11524113,-0.16610044,0.01283178,-0.18964194,-0.049990434,-0.117708385,0.22077022,-0.20124854,0.2663847,-0.009363835,-0.060815338,-0.010823831,-0.16713403,-0.033043914,0.20100452,0.10184321,-0.020385927,-0.097020574,0.021587728,0.013035405,-0.00037244,-0.17331551,-0.15580793,-0.008157664,0.16747287,-0.19587411,0.106502734,-0.10524795,-0.006605746
9,0.041684356,-0.26644942,-0.06379932,0.17375644,0.10238319,-0.04029302,0.13387461,-0.13805237,0.19185437,0.04167999,-0.016555743,0.05208777,0.013884095,-0.17297998,0.19923925,0.2255447,0.051118303,-0.11763779,-0.30199796,0.024467774,-0.007418326,0.074218124,0.002991896,-0.3268401,-0.17356078,0.11228637,-0.06734539,6.65E-05,0.060276214,-0.11647402,-0.13113435,-0.037587054,-0.008640408,0.091945946,-0.10946249,0.1858816,0.050256833,0.045032773,0.18668538,0.005504325,0.035944365,0.16790518,-0.07023678,-0.023047984,0.03985665,-0.111199096,-0.00733046,-0.27939558,-0.17133358,-0.11638209,0.09985346,-0.00544271,0.23584753,0.087401256,-0.16887113,0.05405669,0.17790094,-0.22972527,-0.11119307,-0.045268793,0.11735411,-0.007377856,0.14485501,-0.1312741,0.028510025,-0.027979951,0.12927248,0.108100705,0.034010842,-0.11711714,-0.1268585,-0.15258881,-0.14521301,-0.058837865,0.16224776,-0.120504744,-0.0572245,-0.08190118,-0.1515623,0.045710877,-0.0813421,-0.044056457,0.23129363,0.050686926,0.15575212,0.28776217,0.12093525,-0.2847755,0.20593059,-0.007991343,-0.18092789,-0.06294686,0.114550255,-0.01860856,0.0519333,0.050836187,-0.07046333,-0.095112436,-0.116452515,-0.022375552,-0.17775527,0.20068844,-0.15252674,0.10925734,-0.12540111,0.18600586,-0.18508339,0.13624856,-0.05143798,-0.12072795,0.10592952,-0.10721288,0.017793978,0.099181175,-0.15083715,-0.032430805,-0.16773988,0.012338905,0.002146955,-0.0887887,-0.07007921,-0.23187864,-0.113932714,0.2830773,-0.23531973,-0.08313156,-0.15915701,0.14229645
