ID_A,ID_B,Level
1095,59,Major
60,192,Major
60,304,Major
60,405,Major
60,458,Major
60,512,Major
60,667,Major
60,848,Major
60,1056,Major
60,1090,Major
60,1095,Major
60,1175,Major
60,1176,Major
60,1317,Major
981,279,Major
982,279,Major
61,458,Major
61,1325,Major
100,309,Major
132,1174,Major
132,1175,Major
132,1176,Major
132,1177,Major
264,497,Major
1049,1174,Major
1049,1175,Major
1049,1176,Major
1049,1177,Major
1517,1174,Major
1517,1175,Major
1517,1176,Major
1517,1177,Major
981,63,Major
982,63,Major
920,65,Major
66,192,Major
405,410,Major
66,570,Major
66,1317,Major
66,405,Major
69,90,Major
297,69,Major
69,379,Major
416,69,Major
457,69,Major
69,478,Major
479,69,Major
69,560,Major
69,730,Major
69,731,Major
69,733,Major
69,734,Major
69,737,Major
69,738,Major
69,739,Major
69,740,Major
69,802,Major
69,1154,Major
69,1327,Major
69,1376,Major
69,1397,Major
1560,69,Major
75,304,Major
75,309,Major
75,458,Major
75,667,Major
75,813,Major
75,1056,Major
75,1090,Major
75,1095,Major
701,1175,Major
701,1176,Major
1454,701,Major
701,1564,Major
1215,1095,Major
40,1333,Major
72,843,Major
843,97,Major
843,146,Major
843,168,Major
299,843,Major
843,309,Major
328,843,Major
843,333,Major
843,341,Major
354,843,Major
386,843,Major
441,843,Major
843,478,Major
530,843,Major
843,588,Major
843,709,Major
719,843,Major
843,763,Major
843,774,Major
843,788,Major
843,842,Major
843,1003,Major
1005,843,Major
843,1095,Major
843,1172,Major
843,1231,Major
1232,843,Major
843,1241,Major
1274,843,Major
1351,843,Major
843,1376,Major
843,1389,Major
843,1392,Major
843,1494,Major
1528,843,Major
1542,843,Major
1196,942,Major
1196,1367,Major
571,1286,Major
1325,571,Major
84,690,Major
690,192,Major
299,690,Major
690,309,Major
330,690,Major
690,400,Major
981,690,Major
982,690,Major
996,690,Major
1175,685,Major
1176,685,Major
192,79,Major
304,79,Major
458,79,Major
497,79,Major
991,79,Major
994,79,Major
1095,79,Major
1281,79,Major
14,80,Major
192,56,Major
64,192,Major
192,88,Major
192,95,Major
141,192,Major
149,192,Major
153,192,Major
192,175,Major
191,192,Major
197,192,Major
192,229,Major
192,246,Major
282,192,Major
286,192,Major
302,192,Major
303,192,Major
306,192,Major
192,325,Major
332,192,Major
335,192,Major
192,1412,Major
350,192,Major
353,192,Major
192,363,Major
192,382,Major
192,385,Major
392,192,Major
192,398,Major
192,399,Major
192,400,Major
192,405,Major
192,408,Major
192,410,Major
192,414,Major
430,192,Major
458,192,Major
460,192,Major
467,192,Major
469,192,Major
470,192,Major
477,192,Major
482,192,Major
192,497,Major
507,192,Major
192,511,Major
192,512,Major
528,192,Major
192,531,Major
570,192,Major
594,192,Major
601,192,Major
603,192,Major
613,192,Major
620,192,Major
641,192,Major
646,192,Major
650,192,Major
667,192,Major
669,192,Major
679,192,Major
192,415,Major
695,192,Major
192,711,Major
715,192,Major
192,725,Major
192,733,Major
192,734,Major
192,749,Major
