ID_A,ID_B,Level
1303,437,Moderate
1317,437,Moderate
1497,437,Moderate
337,102,Moderate
337,104,Moderate
337,299,Moderate
337,313,Moderate
337,400,Moderate
337,405,Moderate
337,426,Moderate
337,458,Moderate
337,477,Moderate
337,497,Moderate
337,499,Moderate
337,570,Moderate
337,662,Moderate
337,663,Moderate
337,667,Moderate
337,701,Moderate
337,771,Moderate
337,843,Moderate
337,848,Moderate
337,895,Moderate
337,926,Moderate
337,942,Moderate
337,986,Moderate
337,995,Moderate
337,1056,Moderate
337,1090,Moderate
337,1212,Moderate
337,1281,Moderate
337,1303,Moderate
337,1317,Moderate
1493,337,Moderate
1497,337,Moderate
1293,753,Moderate
66,753,Moderate
86,753,Moderate
99,753,Moderate
141,753,Moderate
408,753,Moderate
410,753,Moderate
430,753,Moderate
467,753,Moderate
477,419,Moderate
481,753,Moderate
617,753,Moderate
673,753,Moderate
717,753,Moderate
724,753,Moderate
750,753,Moderate
755,753,Moderate
753,821,Moderate
753,817,Moderate
822,753,Moderate
831,753,Moderate
834,753,Moderate
879,753,Moderate
1058,753,Moderate
907,753,Moderate
934,753,Moderate
942,419,Moderate
956,753,Moderate
960,753,Moderate
986,419,Moderate
753,1050,Moderate
1125,753,Moderate
1133,753,Moderate
1143,753,Moderate
1160,753,Moderate
1273,753,Moderate
1292,753,Moderate
1296,753,Moderate
1317,753,Moderate
753,1344,Moderate
1401,753,Moderate
1527,753,Moderate
1459,102,Moderate
1459,161,Moderate
1459,299,Moderate
1459,309,Moderate
1459,313,Moderate
1459,426,Moderate
1459,497,Moderate
1459,499,Moderate
1459,565,Moderate
1459,661,Moderate
1459,663,Moderate
1459,701,Moderate
1459,781,Moderate
1459,782,Moderate
1459,843,Moderate
1459,868,Moderate
1459,871,Moderate
1459,895,Moderate
1459,926,Moderate
1459,986,Moderate
1459,995,Moderate
1459,1129,Moderate
1459,1212,Moderate
1459,1281,Moderate
1459,1303,Moderate
1459,1497,Moderate
10,9,Moderate
9,34,Moderate
67,9,Moderate
68,9,Moderate
69,9,Moderate
70,9,Moderate
127,9,Moderate
149,9,Moderate
9,161,Moderate
9,217,Moderate
287,9,Moderate
9,367,Moderate
9,400,Moderate
9,501,Moderate
9,529,Moderate
656,9,Moderate
9,657,Moderate
9,660,Moderate
9,661,Moderate
691,9,Moderate
9,781,Moderate
782,9,Moderate
9,827,Moderate
9,837,Moderate
9,868,Moderate
9,871,Moderate
959,9,Moderate
1001,9,Moderate
9,1129,Moderate
9,1156,Moderate
9,1184,Moderate
9,1190,Moderate
1192,9,Moderate
9,1251,Moderate
1285,9,Moderate
9,1302,Moderate
9,1313,Moderate
9,1317,Moderate
9,1328,Moderate
9,1447,Moderate
9,1449,Moderate
1468,9,Moderate
1493,9,Moderate
102,12,Moderate
103,12,Moderate
313,12,Moderate
426,12,Moderate
663,12,Moderate
664,12,Moderate
701,12,Moderate
12,895,Moderate
12,926,Moderate
1212,12,Moderate
1303,12,Moderate
1304,12,Moderate
1497,12,Moderate
2,565,Moderate
10,565,Moderate
21,565,Moderate
565,1293,Moderate
28,565,Moderate
565,56,Moderate
565,58,Moderate
565,59,Moderate
60,565,Moderate
64,565,Moderate
75,565,Moderate
565,79,Moderate
81,565,Moderate
565,86,Moderate
565,88,Moderate
565,90,Moderate
565,95,Moderate
96,565,Moderate
99,565,Moderate
118,565,Moderate
565,120,Moderate
565,129,Moderate
565,146,Moderate
565,157,Moderate
565,171,Moderate
565,176,Moderate
191,565,Moderate
565,244,Moderate
565,254,Moderate
565,263,Moderate
565,267,Moderate
282,565,Moderate
286,565,Moderate
287,565,Moderate
303,565,Moderate
304,565,Moderate
