ID_A,ID_B,Level
1493,1372,Moderate
1372,1494,Moderate
1372,1501,Moderate
1372,1512,Moderate
1522,1372,Moderate
1527,1372,Moderate
1542,1372,Moderate
1561,1372,Moderate
53,1374,Moderate
1374,510,Moderate
560,1374,Moderate
1374,653,Moderate
1374,654,Moderate
710,1374,Moderate
745,1374,Moderate
1374,1380,Moderate
1397,1374,Moderate
1419,1374,Moderate
1458,1374,Moderate
1525,1374,Moderate
2,1376,Moderate
10,1376,Moderate
1376,40,Moderate
53,1376,Moderate
64,1376,Moderate
96,1376,Moderate
1376,147,Moderate
195,1376,Moderate
235,1376,Moderate
268,1376,Moderate
286,1376,Moderate
368,1376,Moderate
1376,435,Moderate
1376,473,Moderate
509,1376,Moderate
1376,510,Moderate
517,1376,Moderate
518,1376,Moderate
1376,520,Moderate
1376,522,Moderate
1376,524,Moderate
525,1376,Moderate
1376,526,Moderate
1376,529,Moderate
1376,536,Moderate
538,1376,Moderate
540,1376,Moderate
551,1376,Moderate
557,1376,Moderate
558,1376,Moderate
1376,559,Moderate
1376,561,Moderate
1376,563,Moderate
1376,567,Moderate
1376,568,Moderate
1376,569,Moderate
1376,584,Moderate
1376,587,Moderate
1376,591,Moderate
594,1376,Moderate
603,1376,Moderate
605,1376,Moderate
608,1376,Moderate
613,1376,Moderate
1376,619,Moderate
622,1376,Moderate
1376,626,Moderate
1376,627,Moderate
641,1376,Moderate
1376,644,Moderate
1376,650,Moderate
1376,653,Moderate
1376,654,Moderate
656,1376,Moderate
1376,657,Moderate
1376,660,Moderate
1376,662,Moderate
666,1376,Moderate
1376,667,Moderate
670,1376,Moderate
676,1376,Moderate
1376,680,Moderate
1376,684,Moderate
700,1376,Moderate
1376,703,Moderate
1376,708,Moderate
1376,710,Moderate
713,1376,Moderate
715,1376,Moderate
1376,717,Moderate
750,1376,Moderate
1376,809,Moderate
1376,839,Moderate
1376,871,Moderate
1376,921,Moderate
989,1376,Moderate
992,1376,Moderate
1376,1087,Moderate
1121,1376,Moderate
1376,1197,Moderate
1376,1200,Moderate
1207,1376,Moderate
1209,1376,Moderate
1376,1230,Moderate
1376,1268,Moderate
1376,1273,Moderate
1376,1317,Moderate
1376,1368,Moderate
1376,1380,Moderate
1376,1386,Moderate
1376,1391,Moderate
1376,1394,Moderate
1376,1401,Moderate
1402,1376,Moderate
1407,1376,Moderate
1376,1408,Moderate
1376,1419,Moderate
1376,1428,Moderate
1376,1429,Moderate
1376,1436,Moderate
1376,1440,Moderate
1443,1376,Moderate
1447,1376,Moderate
1376,1449,Moderate
1376,1452,Moderate
1461,1376,Moderate
1376,1473,Moderate
1376,1475,Moderate
1478,1376,Moderate
1479,1376,Moderate
1376,29,Moderate
1486,1376,Moderate
1488,1376,Moderate
1493,1376,Moderate
1376,1503,Moderate
1376,1512,Moderate
1376,1514,Moderate
1522,1376,Moderate
1527,1376,Moderate
1534,1376,Moderate
1536,1376,Moderate
1537,1376,Moderate
1376,1545,Moderate
1376,1552,Moderate
1555,1376,Moderate
1563,1376,Moderate
1376,1564,Moderate
53,1377,Moderate
1377,511,Moderate
1377,567,Moderate
1377,709,Moderate
713,1377,Moderate
1377,1525,Moderate
130,1378,Moderate
713,1378,Moderate
745,1378,Moderate
146,1380,Moderate
1380,147,Moderate
168,1380,Moderate
1380,510,Moderate
563,1380,Moderate
569,1380,Moderate
583,1380,Moderate
588,1380,Moderate
1380,626,Moderate
1380,627,Moderate
644,1380,Moderate
647,1380,Moderate
1380,653,Moderate
1380,654,Moderate
703,1380,Moderate
709,1380,Moderate
719,1380,Moderate
774,1380,Moderate
840,1380,Moderate
1231,1380,Moderate
1235,1380,Moderate
1252,1380,Moderate
1339,1380,Moderate
1389,1380,Moderate
1392,1380,Moderate
1429,1380,Moderate
1440,1380,Moderate
1455,1380,Moderate
1501,1380,Moderate
1504,1380,Moderate
1380,1512,Moderate
1514,1380,Moderate
1519,1380,Moderate
1525,1380,Moderate
1526,1380,Moderate
710,1383,Moderate
1419,1383,Moderate
1383,1446,Moderate
1419,1399,Moderate
53,1384,Moderate
1384,567,Moderate
709,1384,Moderate
710,1384,Moderate
713,1384,Moderate
1403,1384,Moderate
1419,1384,Moderate
