ID_A,ID_B,Level
1154,567,Major
1154,585,Major
608,1154,Major
1154,653,Major
1154,654,Major
666,1154,Major
1154,684,Major
1154,708,Major
1154,709,Major
713,1154,Major
1154,1257,Major
1154,1282,Major
1154,1288,Major
1154,1326,Major
1346,1154,Major
1154,1372,Major
1376,1154,Major
1457,1154,Major
1154,1519,Major
1154,1525,Major
1155,585,Major
1155,1326,Major
54,1161,Major
507,1161,Major
613,1161,Major
1161,840,Major
1161,1288,Major
1161,1403,Major
1161,1525,Major
1162,560,Major
1162,703,Major
1162,1171,Major
1162,1246,Major
1162,1327,Major
1162,1376,Major
1162,1397,Major
1162,1403,Major
1163,1403,Major
511,1164,Major
585,1164,Major
1164,1257,Major
1457,1164,Major
1519,1164,Major
1525,1164,Major
560,1165,Major
1327,1165,Major
1376,1165,Major
1397,1165,Major
428,1170,Major
431,1170,Major
538,1170,Major
540,1170,Major
541,1170,Major
542,1170,Major
585,1170,Major
1230,1170,Major
1298,1170,Major
1170,1326,Major
1403,1170,Major
1446,1170,Major
1457,1170,Major
1170,1507,Major
72,1171,Major
78,1171,Major
87,1171,Major
168,1171,Major
181,1171,Major
425,1171,Major
434,1171,Major
519,1171,Major
555,1171,Major
1171,567,Major
574,1171,Major
585,1171,Major
606,1171,Major
616,1171,Major
618,1171,Major
1171,703,Major
712,1171,Major
719,1171,Major
723,1171,Major
840,1171,Major
842,1171,Major
884,1171,Major
1136,1171,Major
1167,1171,Major
1172,1171,Major
1185,1171,Major
1246,1171,Major
1275,1171,Major
1290,1171,Major
1298,1171,Major
1171,1326,Major
1368,1171,Major
1370,1171,Major
1389,1171,Major
1392,1171,Major
1403,1171,Major
1419,1171,Major
1429,1171,Major
1431,1171,Major
1440,1171,Major
1441,1171,Major
1446,1171,Major
1451,1171,Major
1465,1171,Major
1171,1494,Major
1171,1501,Major
1171,1507,Major
1171,1526,Major
1171,1541,Major
1542,1171,Major
1171,1553,Major
1172,342,Major
1172,510,Major
1172,560,Major
1172,567,Major
1172,585,Major
1172,653,Major
1172,654,Major
1172,703,Major
745,1172,Major
1172,1257,Major
1172,1290,Major
1172,1326,Major
1327,1172,Major
1172,1345,Major
1376,1172,Major
1172,1397,Major
1172,1403,Major
1172,1446,Major
1457,1172,Major
1172,1458,Major
1172,1507,Major
1172,1519,Major
1172,1525,Major
1172,1526,Major
1534,1172,Major
1536,1172,Major
1537,1172,Major
1180,585,Major
1180,840,Major
1298,1180,Major
1180,1326,Major
1180,1403,Major
1180,1446,Major
1180,1507,Major
511,1182,Major
709,1182,Major
1403,1182,Major
1185,567,Major
1185,703,Major
1185,1167,Major
1185,1246,Major
1185,1290,Major
1186,1403,Major
1187,511,Major
1192,585,Major
1192,1326,Major
1192,1403,Major
1192,1419,Major
1192,1446,Major
1192,1507,Major
1198,342,Major
1198,510,Major
1198,560,Major
1198,567,Major
1198,654,Major
1198,709,Major
713,1198,Major
745,1198,Major
1198,1257,Major
1198,1326,Major
1198,1327,Major
1198,1345,Major
1198,1372,Major
1198,1376,Major
1198,1397,Major
1198,1446,Major
1457,1198,Major
1198,1458,Major
1198,1507,Major
1198,1525,Major
1198,1526,Major
2,1201,Major
473,1201,Major
1201,510,Major
1201,511,Major
517,1201,Major
1201,526,Major
1201,585,Major
608,1201,Major
1201,653,Major
1201,654,Major
666,1201,Major
1201,684,Major
1201,708,Major
1201,1257,Major
1201,1282,Major
1201,1288,Major
1201,1326,Major
1346,1201,Major
1201,1372,Major
1376,1201,Major
1457,1201,Major
1201,1507,Major
1201,1519,Major
1201,1525,Major
1203,1072,Major
64,1203,Major
1203,1116,Major
1203,405,Major
1203,414,Major
508,1203,Major
1203,512,Major
525,1203,Major
1203,531,Major
570,1203,Major
1203,585,Major
613,1203,Major
628,1203,Major
667,1203,Major
1203,415,Major
695,1203,Major
715,1203,Major
1203,802,Major
879,1203,Major
1203,897,Major
908,1203,Major
1143,1203,Major
1219,1203,Major
1203,1244,Major
1249,1203,Major
1277,1203,Major
1203,1292,Major
1203,1298,Major
1307,1203,Major
1314,1203,Major
1317,1203,Major
1203,1326,Major
1203,1344,Major
1203,1383,Major
1203,1403,Major
1203,1408,Major
1203,1417,Major
1419,1203,Major
1203,1446,Major
1450,1203,Major
1463,1203,Major
1488,1203,Major
1499,1203,Major
1203,1507,Major
1203,1512,Major
1527,1203,Major
1203,1533,Major
1203,1544,Major
1562,1203,Major
1206,1526,Major
1211,585,Major
1211,1257,Major
1211,1326,Major
1457,1211,Major
1211,1519,Major
1211,1525,Major
1211,1526,Major
1219,585,Major
1219,1257,Major
1219,1326,Major
1219,1457,Major
1219,1519,Major
1219,1525,Major
1224,1326,Major
1228,511,Major
1228,585,Major
1228,709,Major
1228,1257,Major
1228,1326,Major
1457,1228,Major
1228,1519,Major
1228,1525,Major
1232,585,Major
1232,1257,Major
1232,1326,Major
1232,1457,Major
1232,1519,Major
1232,1525,Major
1232,1526,Major
1239,1403,Major
1242,53,Major
1242,511,Major
1242,567,Major
1242,585,Major
1242,709,Major
1242,713,Major
1242,1257,Major
1242,1326,Major
1242,1457,Major
1242,1519,Major
1242,1525,Major
1242,1526,Major
49,1327,Major
68,1327,Major
70,1327,Major
72,1327,Major
1327,168,Major
1327,181,Major
330,1327,Major
434,1327,Major
1327,511,Major
1327,554,Major
