ID_A,ID_B,Level
1471,34,Minor
833,910,Minor
45,910,Minor
910,318,Minor
910,319,Minor
910,396,Minor
910,397,Minor
910,402,Minor
910,403,Minor
433,910,Minor
910,598,Minor
910,611,Minor
910,763,Minor
910,784,Minor
910,894,Minor
956,910,Minor
833,1156,Minor
45,1156,Minor
53,1156,Minor
1156,89,Minor
150,1156,Minor
319,1156,Minor
397,1156,Minor
1156,403,Minor
433,1156,Minor
598,1156,Minor
604,1156,Minor
1505,1156,Minor
1156,763,Minor
937,1156,Minor
974,1156,Minor
1189,1156,Minor
1156,1237,Minor
299,537,Minor
35,688,Minor
35,1201,Minor
994,36,Minor
1220,36,Minor
37,40,Minor
37,149,Minor
37,208,Minor
37,400,Minor
37,865,Minor
37,866,Minor
37,871,Minor
37,872,Minor
37,1190,Minor
37,1192,Minor
39,813,Minor
1036,1286,Minor
330,67,Minor
590,67,Minor
67,763,Minor
67,774,Minor
67,953,Minor
1542,67,Minor
309,44,Minor
953,44,Minor
1055,44,Minor
50,65,Minor
299,50,Minor
50,963,Minor
50,1413,Minor
58,583,Minor
58,994,Minor
58,1220,Minor
946,59,Minor
60,946,Minor
299,63,Minor
1225,63,Minor
118,65,Minor
65,309,Minor
530,65,Minor
1199,65,Minor
65,1494,Minor
330,69,Minor
590,69,Minor
69,763,Minor
69,774,Minor
69,953,Minor
1542,69,Minor
71,309,Minor
75,946,Minor
75,1359,Minor
701,134,Minor
701,142,Minor
701,283,Minor
288,701,Minor
436,701,Minor
701,694,Minor
701,718,Minor
742,701,Minor
701,749,Minor
701,944,Minor
701,1028,Minor
701,1029,Minor
701,1126,Minor
701,1169,Minor
701,1463,Minor
701,1474,Minor
1215,946,Minor
10,1333,Minor
287,1333,Minor
657,1333,Minor
660,1333,Minor
782,1333,Minor
969,1333,Minor
1447,1333,Minor
1449,1333,Minor
946,79,Minor
299,192,Minor
192,1185,Minor
1242,192,Minor
1452,192,Minor
81,946,Minor
84,89,Minor
155,84,Minor
84,219,Minor
306,84,Minor
84,372,Minor
84,460,Minor
84,462,Minor
84,531,Minor
84,717,Minor
84,967,Minor
84,974,Minor
84,1101,Minor
1153,84,Minor
84,1254,Minor
1284,84,Minor
84,1290,Minor
84,1317,Minor
84,1504,Minor
1560,84,Minor
395,1286,Minor
127,86,Minor
149,86,Minor
186,86,Minor
400,86,Minor
1190,86,Minor
1192,86,Minor
1468,86,Minor
946,88,Minor
1468,40,Minor
1468,89,Minor
1468,208,Minor
1468,717,Minor
750,1468,Minor
1468,754,Minor
1468,755,Minor
1468,821,Minor
1468,865,Minor
1468,872,Minor
1468,1058,Minor
1468,974,Minor
1468,1160,Minor
1468,1273,Minor
1468,1296,Minor
1468,1331,Minor
1468,1401,Minor
1431,1468,Minor
1540,1468,Minor
1468,1556,Minor
1468,1557,Minor
1468,1558,Minor
1468,1559,Minor
149,89,Minor
299,89,Minor
309,89,Minor
330,89,Minor
477,89,Minor
667,89,Minor
953,89,Minor
89,991,Minor
89,994,Minor
1026,89,Minor
1056,89,Minor
1190,89,Minor
1192,89,Minor
1302,89,Minor
946,90,Minor
946,857,Minor
981,304,Minor
981,512,Minor
981,513,Minor
981,1528,Minor
981,1549,Minor
94,472,Minor
94,473,Minor
94,512,Minor
94,513,Minor
94,587,Minor
94,603,Minor
94,719,Minor
94,950,Minor
94,1087,Minor
94,1216,Minor
94,1547,Minor
946,95,Minor
98,14,Minor
151,14,Minor
165,14,Minor
188,14,Minor
232,14,Minor
14,234,Minor
394,14,Minor
14,406,Minor
460,14,Minor
534,14,Minor
535,14,Minor
544,14,Minor
670,14,Minor
778,14,Minor
786,14,Minor
14,836,Minor
14,942,Minor
945,14,Minor
14,988,Minor
14,1002,Minor
1012,14,Minor
1029,14,Minor
1055,14,Minor
1094,14,Minor
14,1108,Minor
1145,14,Minor
14,1155,Minor
1216,14,Minor
1348,14,Minor
1351,14,Minor
1434,14,Minor
1456,14,Minor
1055,309,Minor
1055,758,Minor
299,115,Minor
1220,333,Minor
98,40,Minor
98,104,Minor
98,771,Minor
98,865,Minor
98,866,Minor
98,871,Minor
98,872,Minor
98,1359,Minor
99,946,Minor
99,1317,Minor
100,40,Minor
100,871,Minor
134,102,Minor
142,102,Minor
102,283,Minor
288,102,Minor
436,102,Minor
102,694,Minor
102,718,Minor
742,102,Minor
102,749,Minor
944,102,Minor
102,1028,Minor
102,1029,Minor
102,1126,Minor
102,1169,Minor
102,1181,Minor
102,1463,Minor
102,1474,Minor
110,40,Minor
110,208,Minor
299,110,Minor
406,110,Minor
535,110,Minor
786,110,Minor
110,865,Minor
110,866,Minor
110,871,Minor
872,110,Minor
1033,110,Minor
1055,110,Minor
1094,110,Minor
1241,110,Minor
1036,1156,Minor
113,1556,Minor
113,1558,Minor
113,1559,Minor
299,116,Minor
118,946,Minor
118,994,Minor
125,1556,Minor
1558,125,Minor
1559,125,Minor
400,40,Minor
169,400,Minor
400,208,Minor
271,400,Minor
369,400,Minor
417,400,Minor
400,455,Minor
457,400,Minor
400,512,Minor
400,627,Minor
400,717,Minor
750,400,Minor
754,400,Minor
755,400,Minor
400,821,Minor
809,400,Minor
400,865,Minor
400,872,Minor
1058,400,Minor
955,400,Minor
400,967,Minor
400,1160,Minor
400,1237,Minor
1273,400,Minor
1296,400,Minor
400,1331,Minor
1401,400,Minor
1431,400,Minor
1473,400,Minor
1540,400,Minor
1552,400,Minor
400,1556,Minor
400,1557,Minor
400,1558,Minor
400,1559,Minor
1560,400,Minor
127,717,Minor
750,127,Minor
127,755,Minor
127,821,Minor
127,1058,Minor
127,1160,Minor
127,1273,Minor
127,1296,Minor
127,1401,Minor
460,848,Minor
1242,848,Minor
1452,848,Minor
132,40,Minor
132,208,Minor
132,865,Minor
132,866,Minor
132,871,Minor
132,872,Minor
149,40,Minor
149,208,Minor
149,417,Minor
149,717,Minor
750,149,Minor
149,754,Minor
149,755,Minor
149,821,Minor
149,865,Minor
149,872,Minor
149,1058,Minor
149,955,Minor
149,974,Minor
149,1160,Minor
149,1273,Minor
149,1296,Minor
149,1331,Minor
149,1401,Minor
1431,149,Minor
149,1473,Minor
1540,149,Minor
149,1556,Minor
149,1557,Minor
149,1558,Minor
149,1559,Minor
10,150,Minor
150,217,Minor
150,287,Minor
150,367,Minor
150,501,Minor
150,529,Minor
656,150,Minor
150,657,Minor
150,660,Minor
150,827,Minor
150,837,Minor
910,150,Minor
150,959,Minor
150,1001,Minor
150,1184,Minor
150,1251,Minor
1285,150,Minor
150,1302,Minor
150,1313,Minor
150,1328,Minor
150,1447,Minor
150,1449,Minor
1493,150,Minor
